Rule code,Rule,Priority,CWE,Software characteristic,Vulnerability type,Language,Effort,File,Line number,Line text,Source file,Source line number,Source line text,Muted,Normative,Status,CWE Scope,Framework
OPT.JSP.SEC_JSP.SpecifyIntegrityAttribute,Specify a integrity attribute on the <script> and <link> elements,Normal,494,Security,Injection,JSP,06m,src/main/webapp/sql.jsp,441,"[Included JSP footer.jsp:16]<script src=""js/jquery.min.js""></script>",,,,No,"CWE:494,WASC:15",none,,
OPT.JSP.SEC_JSP.SpecifyIntegrityAttribute,Specify a integrity attribute on the <script> and <link> elements,Normal,494,Security,Injection,JSP,06m,src/main/webapp/xss.jsp,16,                </div>,,,,No,"CWE:494,WASC:15",none,,
OPT.JSP.SEC_JSP.SpecifyIntegrityAttribute,Specify a integrity attribute on the <script> and <link> elements,Normal,494,Security,Injection,JSP,06m,src/main/webapp/xss.jsp,17,"                <div class=""panel-body"">",,,,No,"CWE:494,WASC:15",none,,
OPT.JSP.SEC_JSP.SpecifyIntegrityAttribute,Specify a integrity attribute on the <script> and <link> elements,Normal,494,Security,Injection,JSP,06m,src/main/webapp/xssContextMatrix.jsp,218,"[Included JSP footer.jsp:16]<script src=""js/jquery.min.js""></script>",,,,No,"CWE:494,WASC:15",none,,
OPT.JSP.SEC_JSP.SpecifyIntegrityAttribute,Specify a integrity attribute on the <script> and <link> elements,Normal,494,Security,Injection,JSP,06m,src/main/webapp/xssViaException.jsp,340,"[Included JSP footer.jsp:16]<script src=""js/jquery.min.js""></script>",,,,No,"CWE:494,WASC:15",none,,
OPT.JAVA.SEC_JAVA.UnsafeCookieRule,Generate server-side cookies with adequate security properties,Normal,200,Security,Misconfiguration,Java,4h 00,src/main/java/com/waratek/spiracle/cookie/CookieServlet.java,22,"        Cookie cookie = new Cookie(name, value);",,,,No,"CWE:200,CWE:539,CWE:614,CWETOP25:2019:4",none,CWEScope:Confidentiality,
OPT.JAVA.SEC_JAVA.UnsafeCookieRule,Generate server-side cookies with adequate security properties,Normal,200,Security,Misconfiguration,Java,4h 00,src/main/java/com/waratek/spiracle/misc/AddCookies.java,68,            newCookie.setPath(cookiePath);,,,,No,"CWE:200,CWE:539,CWE:614,CWETOP25:2019:4",none,CWEScope:Confidentiality,
OPT.JAVA.SEC_JAVA.UnsafeCookieRule,Generate server-side cookies with adequate security properties,Normal,539,Security,Misconfiguration,Java,4h 00,src/main/java/com/waratek/spiracle/misc/AddCookies.java,69,            newCookie.setMaxAge(cookieMaxAge);,,,,No,"CWE:200,CWE:539,CWE:614,CWETOP25:2019:4",none,CWEScope:Confidentiality,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/file/FileResourceStreamServlet.java,54,inStream = application.getResourceAsStream(filePath),src/main/java/com/waratek/spiracle/file/FileResourceStreamServlet.java,53,"filePath = request.getParameter(""filePath"")",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/file/FileServlet.java,84,		File f = new File(path);,src/main/java/com/waratek/spiracle/file/FileServlet.java,67,"path = request.getParameter(""filePath"")",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/file/FileServlet.java,95,		File f = new File(path);,src/main/java/com/waratek/spiracle/file/FileServlet.java,67,"path = request.getParameter(""filePath"")",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/file/FileServlet.java,96,		FileWriter fw = new FileWriter(f);,src/main/java/com/waratek/spiracle/file/FileServlet.java,67,"path = request.getParameter(""filePath"")",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/file/FileServlet.java,107,			File file = new File(pathname);,src/main/java/com/waratek/spiracle/file/FileServlet.java,67,"path = request.getParameter(""filePath"")",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/file/FileServlet.java,107,			File file = new File(pathname);,src/main/java/com/waratek/spiracle/file/FileServlet.java,67,"path = request.getParameter(""filePath"")",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/path_traversal/FileInputStreamServlet01.java,68,fileInputStreamTarget = new FileInputStream(absolutePathToTestFile),src/main/java/com/waratek/spiracle/path_traversal/FileInputStreamServlet01.java,62,"testFileName = request.getParameter(""FileInputStream01"")",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/path_traversal/FileInputStreamServlet02.java,68,fileInputStreamTarget = new FileInputStream(absolutePathToTestFile),src/main/java/com/waratek/spiracle/path_traversal/FileInputStreamServlet02.java,62,"testFileName = request.getParameter(""FileInputStream02"")",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/path_traversal/FileInputStreamServlet03.java,65,fileInputStreamTarget = new FileInputStream(absolutePathToTestFile),src/main/java/com/waratek/spiracle/path_traversal/FileInputStreamServlet03.java,59,"testFileName = request.getParameter(""FileInputStream03"")",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/path_traversal/FileOutputStreamServlet01.java,68,fileOutputStreamTarget = new FileOutputStream(absolutePathToTestFile),src/main/java/com/waratek/spiracle/path_traversal/FileOutputStreamServlet01.java,62,"testFileName = request.getParameter(""FileOutputStream01"")",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/path_traversal/FileOutputStreamServlet02.java,68,fileOutputStreamTarget = new FileOutputStream(absolutePathToTestFile),src/main/java/com/waratek/spiracle/path_traversal/FileOutputStreamServlet02.java,62,"testFileName = request.getParameter(""FileOutputStream02"")",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/path_traversal/FileOutputStreamServlet03.java,65,fileOutputStreamTarget = new FileOutputStream(absolutePathToTestFile),src/main/java/com/waratek/spiracle/path_traversal/FileOutputStreamServlet03.java,59,"testFileName = request.getParameter(""FileOutputStream03"")",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/path_traversal/FileServlet01.java,64,fileTarget = new File(absolutePathToTestFile),src/main/java/com/waratek/spiracle/path_traversal/FileServlet01.java,61,"testFileName = request.getParameter(""File01"")",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/path_traversal/FileServlet02.java,64,fileTarget = new File(absolutePathToTestFile),src/main/java/com/waratek/spiracle/path_traversal/FileServlet02.java,61,"testFileName = request.getParameter(""File02"")",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/path_traversal/FileServlet03.java,61,fileTarget = new File(absolutePathToTestFile),src/main/java/com/waratek/spiracle/path_traversal/FileServlet03.java,58,"testFileName = request.getParameter(""File03"")",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/path_traversal/RandomAccessFileServlet01.java,68,"fileTarget = new RandomAccessFile(absolutePathToTestFile, ""rw"")",src/main/java/com/waratek/spiracle/path_traversal/RandomAccessFileServlet01.java,62,"testFileName = request.getParameter(""RandomAccessFile01"")",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/path_traversal/RandomAccessFileServlet02.java,68,"fileTarget = new RandomAccessFile(absolutePathToTestFile, ""rw"")",src/main/java/com/waratek/spiracle/path_traversal/RandomAccessFileServlet02.java,62,"testFileName = request.getParameter(""RandomAccessFile02"")",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/path_traversal/RandomAccessFileServlet03.java,65,"fileTarget = new RandomAccessFile(absolutePathToTestFile, ""rw"")",src/main/java/com/waratek/spiracle/path_traversal/RandomAccessFileServlet03.java,59,"testFileName = request.getParameter(""RandomAccessFile03"")",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,106,                              new FileOutputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,106,                              new FileOutputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,115,                              new FileOutputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,115,                              new FileOutputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,125,                              new FileOutputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,125,                              new FileOutputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,135,                              new FileOutputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,135,                              new FileOutputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,144,                              new FileOutputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,144,                              new FileOutputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,153,                              new FileOutputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,153,                              new FileOutputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,163,                              new FileOutputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,163,                              new FileOutputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,173,                              new FileOutputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,173,                              new FileOutputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,182,                              new FileOutputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,182,                              new FileOutputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,191,                              new FileOutputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,191,                              new FileOutputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,201,                              new FileOutputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,201,                              new FileOutputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,211,                              new FileOutputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,211,                              new FileOutputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,220,                              File file = new File(filename);,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,221,                              new FileInputStream(file);,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,230,                              new FileInputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,230,                              new FileInputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,240,                              new FileInputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,240,                              new FileInputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,250,                              new FileInputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,250,                              new FileInputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,259,                              new FileInputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,259,                              new FileInputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,268,                              new FileInputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,268,                              new FileInputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,278,                              new FileInputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,278,                              new FileInputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,288,                              new FileInputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,288,                              new FileInputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,297,                              new FileInputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,297,                              new FileInputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,306,                              new FileInputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,306,                              new FileInputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,316,                              new FileInputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,316,                              new FileInputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,326,                              new FileInputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.UnnormalizedInputString,Always normalize system inputs,Normal,180,Security,Injection,Java,30m,src/main/webapp/xssViaException.jsp,326,                              new FileInputStream(new File(filename));,src/main/webapp/xssViaException.jsp,101,"                        String filename = (String) request.getParameter(""payload"");",No,"CERT-J:IDS01-J,CWE:180",none,CWEScope:Access-Control,
OPT.JAVA.SEC_JAVA.PotentialInfiniteLoop,Loop with Unreachable Exit Condition ('Infinite Loop'),Normal,835,Security,Control flow management,Java,06m,src/main/webapp/header.jsp,46,"<c:forEach items=""${pageNameMap}"" var=""mapItem"">
[servlet code: while (_jspx_push_body_count_c_005fforEach_005f0[0]-- > 0)]",,,,No,CWE:835,none,CWEScope:Availability,
OPT.JAVA.SEC_JAVA.PotentialInfiniteLoop,Loop with Unreachable Exit Condition ('Infinite Loop'),Normal,835,Security,Control flow management,Java,06m,src/main/webapp/misc.jsp,83,"<option value=""${thread.name}"">${thread.name}</option>
[servlet code: while (_jspx_push_body_count_c_005fforEach_005f0[0]-- > 0)]",,,,No,CWE:835,none,CWEScope:Availability,
